Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
14100.0,2019.0,36313.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
5819.988,2013.0,87000.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
9300.0,2021.0,24000.0,1197.0,3845.0,1735.0,1530.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
34800.0,2017.0,46000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
2520.0,2012.0,85000.0,2489.0,4520.0,1850.0,1895.0,7.0,55.0,Diesel,Manual,Fourth,Individual,FWD,1
34200.0,2016.0,7000.0,2143.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,2
9300.0,2017.0,60500.0,1197.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,0
26100.0,2017.0,29000.0,2393.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
5880.0,2018.0,43000.0,1047.0,3992.0,1677.0,1537.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,0
38340.0,2021.0,21651.0,1798.0,4861.0,1864.0,1483.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,1
7440.0,2016.0,85000.0,1598.0,4300.0,1765.0,1590.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,0
6180.0,2019.0,40310.0,1196.0,3675.0,1475.0,1800.0,7.0,40.0,Petrol,Manual,Second,Individual,RWD,0
29100.0,2016.0,60000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,2
21120.0,2017.0,48000.0,1798.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
13800.0,2014.0,99000.0,2179.0,4456.0,1820.0,1995.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
22800.0,2019.0,71000.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,1
5400.0,2011.0,95000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
10680.0,2022.0,7500.0,1199.0,3827.0,1742.0,1615.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
14100.0,2021.0,37556.0,1396.0,3995.0,1770.0,1605.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
39900.0,2021.0,13092.0,1984.0,4869.0,1864.0,1469.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,1
38400.0,2014.0,60514.0,2987.0,4781.0,1911.0,1774.0,5.0,95.0,Diesel,Automatic,First,Individual,AWD,2
14160.0,2019.0,38000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
9420.0,2018.0,80000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
6840.0,2017.0,92270.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
8100.0,2020.0,25000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7200.0,2018.0,32000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
5208.0,2017.0,50000.0,998.0,3715.0,1635.0,1565.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,0
7800.0,2016.0,61181.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
3840.0,2015.0,64000.0,1196.0,3675.0,1475.0,1800.0,5.0,40.0,Petrol,Manual,First,Individual,RWD,0
2988.0,2013.0,60000.0,1493.0,3985.0,1850.0,1880.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
5100.0,2015.0,75000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
6480.0,2015.0,38000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
10380.0,2016.0,67000.0,1248.0,4296.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
21600.0,2014.0,76529.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
6960.0,2018.0,81000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Automatic,First,Individual,FWD,0
12600.0,2021.0,1910.0,1462.0,3995.0,1790.0,1640.0,5.0,48.0,Petrol,Automatic,First,Individual,FWD,1
11400.0,2020.0,57400.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
5100.0,2014.0,75000.0,1498.0,3990.0,1680.0,1505.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,0
5160.0,2015.0,98112.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,0
5640.0,2019.0,11183.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Automatic,First,Individual,FWD,0
16800.0,2013.0,60000.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,Second,Individual,FWD,2
11412.0,2016.0,42000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,First,Individual,RWD,1
9240.0,2019.0,72040.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Automatic,First,Individual,FWD,0
8700.0,2016.0,84000.0,1396.0,3995.0,1760.0,1555.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
7500.0,2019.0,48422.0,1497.0,3998.0,1765.0,1647.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,0
14700.0,2012.0,97000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,Second,Individual,RWD,1
33900.0,2018.0,23000.0,2143.0,4630.0,1777.0,1432.0,5.0,58.2,Diesel,Automatic,First,Individual,FWD,2
9240.0,2015.0,112000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,First,Individual,FWD,0
2100.0,2008.0,65000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,Second,Individual,FWD,0
4320.0,2013.0,92000.0,1461.0,4425.0,1695.0,1505.0,5.0,41.0,Diesel,Manual,Second,Individual,FWD,0
3900.0,2013.0,76000.0,1598.0,3970.0,1682.0,1453.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
41988.0,2020.0,47000.0,2201.6,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,1
4680.0,2018.0,47874.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
16500.0,2016.0,75811.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
4919.988,2014.0,55000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6300.0,2015.0,114635.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
8400.0,2022.0,1000.0,1199.0,3995.0,1695.0,1501.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
13800.0,2017.0,66602.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,0
28800.0,2014.0,42533.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,2
9132.0,2017.0,38000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,Second,Individual,FWD,0
16200.0,2018.0,56500.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
7140.0,2014.0,65123.0,1582.0,4370.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
5700.0,2014.0,73265.0,1998.0,4597.0,1788.0,1477.0,5.0,60.0,Diesel,Automatic,Second,Individual,FWD,0
3240.0,2014.0,82682.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
4380.0,2014.0,31000.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
3588.0,2018.0,19000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
32400.0,2018.0,45545.0,1999.0,4795.0,1967.0,1416.0,5.0,56.0,Diesel,Automatic,Second,Individual,RWD,4
8220.0,2021.0,9232.0,1197.0,3805.0,1680.0,1520.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
6132.0,2015.0,45969.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
4380.0,2013.0,68000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
9000.0,2018.0,16339.0,1591.0,4375.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
9000.0,2019.0,33000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,0
3588.0,2013.0,90000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,Third,Individual,FWD,1
41400.0,2016.0,29000.0,2179.0,4465.0,1900.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,4
22187.988,2021.0,20000.0,1493.0,4500.0,1790.0,1675.0,7.0,50.0,Diesel,Manual,First,Individual,FWD,0
33600.0,2018.0,24000.0,2143.0,4630.0,1777.0,1432.0,5.0,60.4,Diesel,Automatic,First,Individual,FWD,2
3600.0,2011.0,49200.0,1496.0,4265.0,1695.0,1510.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
7800.0,2018.0,32000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
30600.0,2015.0,70000.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,Second,Individual,RWD,3
5123.988,2020.0,41669.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Automatic,First,Individual,FWD,0
15000.0,2021.0,3000.0,1330.0,3993.0,1677.0,1532.0,5.0,44.4,Otro,Automatic,First,Individual,FWD,0
8820.0,2018.0,42000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
6420.0,2016.0,58339.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
13200.0,2019.0,26000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
12960.0,2020.0,56000.0,1493.0,3995.0,1770.0,1605.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
8280.0,2017.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
19800.0,2022.0,10000.0,1997.0,3985.0,1820.0,1844.0,4.0,57.0,Petrol,Automatic,First,Individual,AWD,1
8100.0,2016.0,87693.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
11580.0,2018.0,87001.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
5700.0,2017.0,34867.0,1199.0,3746.0,1647.0,1535.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
3900.0,2015.0,67738.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,Second,Individual,FWD,0
6600.0,2018.0,50000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
4788.0,2014.0,74000.0,1197.0,3995.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
16680.0,2014.0,85900.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
9900.0,2018.0,62000.0,1197.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Automatic,First,Corporate,FWD,0
12000.0,2022.0,4000.0,999.0,3991.0,1750.0,1605.0,5.0,40.0,Petrol,Automatic,Second,Individual,FWD,0
5400.0,2018.0,32000.0,1196.0,3675.0,1475.0,1800.0,7.0,40.0,Petrol,Manual,Second,Individual,RWD,0
29400.0,2018.0,43290.0,1798.0,4456.0,1796.0,1416.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
28740.0,2021.0,13594.0,1956.0,4661.0,1894.0,1786.0,6.0,50.0,Diesel,Automatic,First,Individual,FWD,0
3600.0,2013.0,75000.0,1364.0,4265.0,1695.0,1510.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
5580.0,2019.0,28000.0,1086.0,3610.0,1645.0,1560.0,5.0,60.0,Otro,Manual,First,Individual,FWD,0
5760.0,2019.0,10265.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6540.0,2014.0,56000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
5280.0,2016.0,50374.0,1198.0,3610.0,1680.0,1500.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
19200.0,2013.0,70000.0,1995.0,4899.0,2094.0,1464.0,5.0,64.2,Diesel,Automatic,Second,Individual,RWD,3
11100.0,2019.0,60888.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
8652.0,2018.0,46000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
6000.0,2017.0,140000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,0
6900.0,2016.0,38000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
7200.0,2016.0,92000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
3480.0,2018.0,70000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
3468.0,2015.0,78000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
7920.0,2018.0,9000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
8940.0,2016.0,38000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
4980.0,2015.0,42500.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
26700.0,2016.0,40500.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
8400.0,2019.0,19244.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
10739.988,2021.0,25000.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,0
2400.0,2008.0,41000.0,796.0,3495.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
7200.0,2014.0,83000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
4680.0,2009.0,68195.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
1620.0,2008.0,72542.0,1061.0,3495.0,1495.0,1595.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
3900.0,2013.0,15780.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
2700.0,2013.0,87000.0,1399.0,3795.0,1680.0,1427.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
39000.0,2019.0,34000.0,3198.0,4903.0,1869.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,0
6900.0,2015.0,48000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7800.0,2012.0,143477.0,2494.0,4555.0,1770.0,1755.0,7.0,55.0,Diesel,Manual,Second,Individual,FWD,1
11580.0,2021.0,27000.0,1497.0,3995.0,1821.0,1627.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
27000.0,2016.0,79000.0,2143.0,4417.0,1804.0,1494.0,5.0,50.0,Diesel,Automatic,First,Individual,AWD,2
5700.0,2015.0,72000.0,1498.0,4386.0,1683.0,1603.0,7.0,42.0,Diesel,Manual,Second,Individual,FWD,0
2700.0,2009.0,140000.0,1991.0,4800.0,1832.0,1485.0,5.0,70.0,Diesel,Manual,Third,Individual,FWD,0
4680.0,2014.0,49580.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
6300.0,2016.0,18800.0,1199.0,3955.0,1694.0,1544.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
8340.0,2018.0,31000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
14700.0,2019.0,47000.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,0
19140.0,2018.0,54154.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,Second,Individual,FWD,1
11400.0,2020.0,39000.0,1498.0,3995.0,1695.0,1501.0,5.0,35.0,Diesel,Automatic,First,Individual,FWD,0
21900.0,2022.0,11000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
8760.0,2016.0,51834.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Manual,Second,Individual,FWD,0
11400.0,2018.0,71000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,0
13788.0,2019.0,26894.0,1591.0,4440.0,1729.0,1475.0,5.0,45.0,Petrol,Automatic,First,Individual,FWD,0
10200.0,2019.0,85641.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,First,Commercial Registration,RWD,1
2280.0,2006.0,130000.0,1799.0,4545.0,1750.0,1450.0,5.0,50.0,Petrol,Manual,Third,Individual,FWD,0
3588.0,2017.0,45000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,0
45420.0,2019.0,29221.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
8700.0,2021.0,45000.0,1197.0,3805.0,1680.0,1520.0,5.0,60.0,Otro,Manual,First,Individual,FWD,0
4500.0,2013.0,39000.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
9720.0,2018.0,73000.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
13140.0,2018.0,57000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
2940.0,2009.0,114000.0,1298.0,4160.0,1690.0,1530.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
14100.0,2018.0,97000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
5400.0,2017.0,65000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
3360.0,2018.0,48000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,0
11400.0,2019.0,32809.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
19332.0,2019.0,46301.0,1956.0,4655.0,1835.0,1760.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
32280.0,2016.0,43323.0,2143.0,4879.0,1854.0,1474.0,5.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
37080.0,2017.0,52000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,1
4800.0,2017.0,35000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
7140.0,2015.0,45000.0,1197.0,3995.0,1760.0,1555.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
38400.0,2018.0,35000.0,2628.2,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,1
6600.0,2019.0,48000.0,998.0,3655.0,1620.0,1675.0,5.0,60.0,Otro,Manual,First,Individual,FWD,0
24479.988,2018.0,110000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Corporate,RWD,1
8220.0,2019.0,74000.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,0
8580.0,2017.0,71000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
6360.0,2013.0,75000.0,1498.0,3999.0,1765.0,1708.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,0
35400.0,2020.0,10700.0,1984.0,4318.0,1805.0,1548.0,5.0,55.0,Petrol,Automatic,First,Individual,AWD,2
33000.0,2021.0,34228.0,2393.0,4735.0,1830.0,1795.0,8.0,55.0,Diesel,Manual,First,Individual,RWD,1
3300.0,2013.0,34000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
6600.0,2019.0,29000.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,0
3564.0,2013.0,84000.0,1248.0,4490.0,1735.0,1560.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,0
7800.0,2019.0,15000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
5100.0,2019.0,53241.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Manual,First,Individual,FWD,0
9360.0,2017.0,94827.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
23700.0,2015.0,19000.0,1991.0,4630.0,1777.0,1432.0,5.0,54.0,Petrol,Automatic,First,Individual,FWD,2
4500.0,2013.0,29135.0,1197.0,3995.0,1710.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
6300.0,2015.0,85000.0,2498.0,3920.0,1710.0,1930.0,7.0,60.0,Diesel,Manual,Second,Individual,AWD,1
2880.0,2013.0,64000.0,998.0,3515.0,1500.0,1510.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
7680.0,2016.0,52000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,Second,Individual,FWD,0
21000.0,2013.0,95000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,Second,Individual,AWD,1
20148.0,2016.0,46000.0,1995.0,4633.0,1811.0,1429.0,5.0,57.0,Diesel,Automatic,Second,Individual,RWD,3
5040.0,2018.0,50000.0,1218.6,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,UnRegistered Car,Individual,FWD,0
4140.0,2019.0,60969.0,1198.0,3785.0,1635.0,1485.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
22200.0,2015.0,71700.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,2
46800.0,2021.0,8000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
9600.0,2021.0,13000.0,999.0,3991.0,1750.0,1605.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
8100.0,2016.0,50000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
3588.0,2013.0,64983.0,1399.0,3795.0,1680.0,1427.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
10800.0,2019.0,17000.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,0
16200.0,2015.0,60000.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
6720.0,2016.0,80000.0,1396.0,3985.0,1734.0,1505.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,0
5880.0,2014.0,56918.0,1198.0,3825.0,1665.0,1530.0,5.0,41.0,Petrol,Automatic,Second,Individual,FWD,0
5988.0,2014.0,88000.0,1498.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Automatic,Second,Individual,FWD,1
3900.0,2013.0,23086.0,1197.0,3775.0,1680.0,1620.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,0
21900.0,2021.0,45000.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,0
10620.0,2018.0,38000.0,1598.0,4413.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
7500.0,2015.0,61000.0,1248.0,4490.0,1730.0,1485.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,0
16680.0,2022.0,32000.0,1498.0,4549.0,1748.0,1489.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,0
10320.0,2016.0,57983.0,1591.0,4270.0,1780.0,1630.0,5.0,60.0,Petrol,Manual,First,Individual,FWD,0
4788.0,2014.0,88000.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,0
23640.0,2017.0,85000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,FWD,2
4320.0,2015.0,16205.0,998.0,3515.0,1550.0,1510.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,0
5700.0,2014.0,61866.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,0
6600.0,2014.0,85000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,0
1920.0,2011.0,72000.0,998.0,3545.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
8700.0,2017.0,75793.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,0
5940.0,2008.0,95200.0,2148.0,4581.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,First,Corporate,RWD,2
9540.0,2015.0,86000.0,2523.0,4456.0,1820.0,1930.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
5028.0,2017.0,23700.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,0
13560.0,2015.0,50000.0,1997.0,4545.0,1820.0,1685.0,5.0,58.0,Petrol,Automatic,First,Individual,FWD,0
7560.0,2017.0,36000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,0
9743.988,2017.0,31000.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
4140.0,2014.0,19000.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,0
6300.0,2015.0,68766.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
1980.0,2009.0,55000.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,0
5100.0,2016.0,52600.0,1198.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
10380.0,2015.0,43634.0,2494.0,4585.0,1765.0,1760.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
